what,kind,bundleId,bundleVersion,description,time
java.version,sysinfo,,,"1.6.0_23",1766681800315
java.vm.info,sysinfo,,,"mixed mode",1766681800315
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1766681800315
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1766681800315
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1766681800315
java.vm.specification.version,sysinfo,,,"1.0",1766681800315
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1766681800315
java.vm.version,sysinfo,,,"19.0-b09",1766681800315
started,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1766681800559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766681811449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766681812778
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1766681814999
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1766681817103
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1766681817124
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1766681817128
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1766681817330
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1766681817343
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1766681817363
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1766681817383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1766681819569
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1766681820197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766681820228
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1766681820385
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1766681820385
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1766681820385
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1766681820391
